institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.043	0.169	0.045	0.306
1	0.041	0.124	0.046	0.256
2	0.052	0.216	0.053	0.374
3	0.054	0.165	0.055	0.339
4	0.074	0.413	0.038	0.626
5	0.073	0.466	0.028	0.696
6	0.065	0.374	0.031	0.557
7	0.079	0.453	0.052	0.700
8	0.061	0.384	0.065	0.555
