institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.010	0.132	0.010	0.156
1	0.026	0.156	0.018	0.211
2	0.022	0.143	0.026	0.204
3	0.025	0.194	0.020	0.256
4	0.050	0.264	0.034	0.396
5	0.048	0.162	0.053	0.322
