institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.009172575985865	0.9979065994684654	1.0035289942648553
1	0.9134672489931155	0.8125722635473067	0.9191658937194448	0.8809171474193419
2	0.8406235606086395	0.6975268636145147	0.8467126932396086	0.7916332359236875
3	0.7573248141300939	0.520586071980519	0.7835076256355936	0.6758350171670099
4	0.6813035612981361	0.3857373489388913	0.7157687946195909	0.5779359018205793
5	0.6397379678516212	0.33570799548424307	0.6575063519951266	0.5279303376419595
6	0.6097572238677264	0.3072350043081679	0.6153964946620246	0.49469393862002164
7	0.5606685391835599	0.284520833831013	0.5789207433205455	0.4588250744744856
8	0.5200359511823487	0.26621946331183066	0.5285357322049159	0.42450266440519424
9	0.47498280104852086	0.24744401481762254	0.4834551996346005	0.3882192932480767
10	0.379185091744167	0.2126029436895526	0.37387825000843933	0.31008775186239246
11	0.3265529655286899	0.2017908423796603	0.3293024252366261	0.2768195673064954
12	0.274423678850719	0.18720149762107177	0.26699412442625303	0.2392672350285201
13	0.14433454417180586	0.13158975777548154	0.13680541474035232	0.13788872886842118
14	0.02565643020262266	0.016689905216490473	0.023397916084279807	0.02078371238860479
15	7.121180822610404e-05	8.181609480025169e-05	0.0004084972339600914	0.00013779603355596468
