institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.179	0.045	0.321
1	0.042	0.136	0.039	0.249
2	0.040	0.099	0.057	0.231
3	0.048	0.141	0.045	0.270
4	0.049	0.178	0.055	0.335
5	0.062	0.328	0.053	0.533
