institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.047	0.109	0.043	0.061	0.025	0.159	0.137	0.106	0.313	1.000
1	0.072	0.156	0.060	0.077	0.031	0.175	0.116	0.085	0.228	1.000
2	0.087	0.185	0.061	0.083	0.030	0.152	0.097	0.069	0.235	1.000
3	0.089	0.196	0.060	0.079	0.034	0.166	0.105	0.073	0.198	1.000
4	0.102	0.227	0.071	0.087	0.028	0.149	0.095	0.068	0.173	1.000
5	0.097	0.193	0.062	0.076	0.027	0.119	0.093	0.066	0.267	1.000
6	0.112	0.237	0.060	0.078	0.034	0.163	0.086	0.058	0.172	1.000
7	0.073	0.104	0.031	0.041	0.018	0.100	0.092	0.084	0.457	1.000
8	0.070	0.112	0.038	0.040	0.021	0.083	0.081	0.070	0.486	1.000
