institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.179	0.045	0.318
1	0.040	0.116	0.042	0.240
2	0.038	0.121	0.050	0.243
3	0.040	0.115	0.056	0.256
4	0.037	0.128	0.063	0.279
5	0.054	0.238	0.048	0.400
6	0.063	0.258	0.044	0.430
7	0.075	0.368	0.045	0.582
8	0.063	0.336	0.040	0.541
9	0.068	0.475	0.029	0.753
10	0.043	0.282	0.100	0.533
