institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.058	0.127	0.047	0.065	0.026	0.158	0.127	0.097	0.295	1.000
1	0.093	0.191	0.065	0.081	0.035	0.164	0.111	0.075	0.186	1.000
2	0.096	0.201	0.061	0.075	0.031	0.140	0.102	0.077	0.217	1.000
3	0.103	0.240	0.071	0.083	0.044	0.185	0.093	0.053	0.128	1.000
4	0.094	0.253	0.086	0.055	0.026	0.222	0.078	0.044	0.141	1.000
