institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.010	0.158	0.013	0.185
1	0.023	0.221	0.014	0.277
2	0.048	0.239	0.030	0.354
3	0.061	0.234	0.046	0.419
4	0.047	0.196	0.044	0.336
5	0.040	0.124	0.054	0.276
6	0.046	0.189	0.043	0.340
7	0.040	0.119	0.050	0.250
8	0.046	0.152	0.071	0.318
