institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.184	0.043	0.321
1	0.047	0.157	0.059	0.325
2	0.047	0.220	0.072	0.416
