institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.172	0.046	0.313
1	0.060	0.249	0.041	0.418
2	0.058	0.365	0.026	0.524
3	0.061	0.383	0.066	0.553
