institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.177	0.046	0.318
1	0.056	0.235	0.038	0.410
2	0.073	0.305	0.031	0.507
