institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.062	0.122	0.049	0.066	0.031	0.170	0.131	0.095	0.274	1.000
1	0.042	0.110	0.044	0.057	0.022	0.148	0.132	0.098	0.348	1.000
2	0.034	0.077	0.027	0.044	0.018	0.139	0.138	0.122	0.402	1.000
3	0.041	0.093	0.034	0.051	0.020	0.144	0.142	0.114	0.360	1.000
4	0.038	0.075	0.042	0.050	0.028	0.158	0.136	0.122	0.351	1.000
5	0.039	0.080	0.033	0.056	0.023	0.144	0.133	0.116	0.375	1.000
6	0.067	0.145	0.052	0.070	0.028	0.166	0.126	0.092	0.253	1.000
7	0.088	0.192	0.065	0.084	0.031	0.163	0.104	0.069	0.203	1.000
