institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.054	0.116	0.044	0.062	0.026	0.155	0.130	0.101	0.312	1.000
1	0.082	0.188	0.064	0.084	0.032	0.173	0.113	0.077	0.188	1.000
2	0.086	0.190	0.065	0.081	0.028	0.162	0.101	0.075	0.213	1.000
3	0.104	0.230	0.070	0.084	0.036	0.161	0.082	0.061	0.172	1.000
4	0.094	0.205	0.054	0.080	0.039	0.163	0.115	0.070	0.180	1.000
5	0.081	0.188	0.074	0.066	0.036	0.171	0.090	0.065	0.229	1.000
6	0.069	0.155	0.090	0.062	0.017	0.161	0.078	0.053	0.315	1.000
