institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.058	0.129	0.048	0.066	0.027	0.159	0.128	0.097	0.289	1.000
1	0.088	0.154	0.056	0.065	0.028	0.141	0.099	0.080	0.290	1.000
2	0.084	0.109	0.026	0.040	0.021	0.090	0.090	0.085	0.455	1.000
3	0.121	0.062	0.013	0.034	0.014	0.085	0.113	0.103	0.455	1.000
4	0.084	0.030	0.004	0.022	0.009	0.056	0.087	0.081	0.626	1.000
5	0.032	0.040	0.008	0.037	0.010	0.088	0.179	0.106	0.499	1.000
