institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.0091725759858652	0.9979065994684655	1.0035289942648555
1	0.34358744080957443	0.22798748363532295	0.3534086721620142	0.2991808854364151
2	0.045613451899600414	0.05209249576657002	0.06780494098017636	0.052355998266930104
3	0.0081093691745101	0.013332532018039769	0.023619407695756076	0.013148976865434453
