institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.019	0.160	0.016	0.203
1	0.039	0.214	0.029	0.316
2	0.046	0.192	0.052	0.337
3	0.048	0.131	0.061	0.292
4	0.048	0.152	0.041	0.289
5	0.047	0.169	0.055	0.341
6	0.053	0.197	0.052	0.366
7	0.056	0.238	0.059	0.440
8	0.047	0.194	0.049	0.352
9	0.031	0.039	0.025	0.112
10	0.037	0.030	0.028	0.105
