institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.177	0.046	0.320
1	0.055	0.226	0.028	0.374
2	0.079	0.455	0.035	0.667
