institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.171	0.043	0.306
1	0.042	0.140	0.046	0.273
2	0.053	0.214	0.062	0.390
3	0.057	0.233	0.058	0.424
4	0.055	0.310	0.040	0.512
5	0.024	0.078	0.152	0.346
