institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.0091725759858652	0.9979065994684655	1.0035289942648555
1	0.029424222124417	0.010638772371812925	0.045208731108680136	0.0243383212422193
2	0.00017907894110181876	3.7792381116683995e-05	0.0008856822330610401	0.0002505456205161328
