institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.171	0.046	0.313
1	0.061	0.259	0.037	0.422
2	0.052	0.331	0.030	0.465
